,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
169,0.23515971501668295,0.00286924842294136,0.03011433283487956,0.0005225473300711893,3.7078791149586584e-05,72,86,4,"{'tree__ccp_alpha': 3.7078791149586584e-05, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 4}",0.9714878892733564,0.9706574394463667,0.9681660899653979,0.9701038062283737,0.001411493290959949,9,False
177,0.2191766103108724,0.0008043785967260549,0.028452078501383465,0.0003346931151007578,2.3443537767721808e-05,63,85,6,"{'tree__ccp_alpha': 2.3443537767721808e-05, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 85, 'tree__min_samples_split': 6}",0.9713494809688581,0.9703806228373703,0.9684429065743945,0.9700576701268743,0.0012083783948058713,11,False
62,0.2310036818186442,0.004009811746593527,0.029021660486857098,0.0010203732553626832,4.875236590491471e-06,72,86,6,"{'tree__ccp_alpha': 4.875236590491471e-06, 'tree__max_depth': 72, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 6}",0.9712110726643599,0.970795847750865,0.9678892733564014,0.9699653979238755,0.0014777962978590046,12,False
97,0.2376267115275065,0.002781857139806177,0.02897183100382487,0.0005830107429385497,0,86,97,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 97, 'tree__max_depth': 86, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9712110726643599,0.9689965397923875,0.9711649365628604,0.0017519573283550109,12,True
162,0.22200306256612143,0.0007446062328652093,0.029422442118326824,0.00020358250851709606,5.2802177058897455e-06,99,82,10,"{'tree__ccp_alpha': 5.2802177058897455e-06, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 10}",0.9713494809688581,0.9699653979238755,0.9680276816608997,0.9697808535178778,0.0013623827506558765,13,False
13,0.23650256792704263,0.0009524999049803681,0.029735883076985676,0.00042952809639886007,0,76,93,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 93, 'tree__max_depth': 76, 'tree__ccp_alpha': 0}",0.9734256055363322,0.9713494809688581,0.9685813148788928,0.971118800461361,0.0019843887582566442,13,True
220,0.19584528605143228,0.001942026339804152,0.028048117955525715,0.0005271048308575853,6.021853282172599e-06,52,76,7,"{'tree__ccp_alpha': 6.021853282172599e-06, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 76, 'tree__min_samples_split': 7}",0.970242214532872,0.9698269896193772,0.9678892733564014,0.9693194925028835,0.0010254261024633309,14,False
193,0.23508739471435547,0.00775954311606248,0.02818012237548828,0.00031898255648749296,0,80,95,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 95, 'tree__max_depth': 80, 'tree__ccp_alpha': 0}",0.9730103806228374,0.9713494809688581,0.9688581314878892,0.9710726643598616,0.0017064121807526817,14,True
102,0.2240142822265625,0.0024999290950422056,0.028254270553588867,3.982803593864137e-05,0,62,96,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 62, 'tree__ccp_alpha': 0}",0.9721799307958477,0.9721799307958477,0.9688581314878892,0.9710726643598616,0.0015659112109321603,14,True
11,0.20616539319356283,0.00023097550386792822,0.03403004010518392,0.0038598122037837644,3.7707097161535246e-06,76,78,8,"{'tree__ccp_alpha': 3.7707097161535246e-06, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 8}",0.9705190311418685,0.9694117647058823,0.96719723183391,0.9690426758938869,0.0013810038797781614,15,False
