,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
49,0.06485915184020996,0.001662192721509928,0.010020812352498373,0.000724856012401407,10,92,76,0.0002052251209396023,"{'tree__ccp_alpha': 0.0002052251209396023, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 10}",0.8715415019762845,0.8662714097496707,0.8682476943346509,0.8686868686868686,0.0021738021380350316,5,True
20,0.06821576754252116,0.002009892268712341,0.008098602294921875,7.775004966025095e-05,5,94,100,1.014257000577298e-06,"{'tree__ccp_alpha': 1.014257000577298e-06, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 5}",0.8728590250329381,0.8669301712779973,0.8656126482213439,0.8684672815107598,0.003151668883269088,8,True
378,0.06670069694519043,0.00106082134877125,0.010414203008015951,0.0013666939664704033,5,94,71,0.0004615153717459988,"{'tree__ccp_alpha': 0.0004615153717459988, 'tree__max_depth': 71, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 5}",0.8728590250329381,0.8669301712779973,0.8656126482213439,0.8684672815107598,0.003151668883269088,8,True
224,0.07069770495096843,0.0024064017174021384,0.009413878122965494,0.0002642944480234334,9,97,69,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 97, 'tree__max_depth': 69, 'tree__ccp_alpha': 0}",0.8754940711462451,0.8708827404479579,0.8741765480895916,0.873517786561265,0.0019393414287061559,9,False
275,0.0685567061106364,0.0019150546919206911,0.009110609690348307,0.00029455804680734077,4,91,96,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 91, 'tree__max_depth': 96, 'tree__ccp_alpha': 0}",0.8735177865612648,0.8708827404479579,0.8761528326745718,0.8735177865612648,0.0021515061421020173,10,False
425,0.06608255704243977,0.0017703897771048248,0.006954590479532878,0.0046116069985324745,9,98,57,0.00035642884782564215,"{'tree__ccp_alpha': 0.00035642884782564215, 'tree__max_depth': 57, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 9}",0.8715415019762845,0.8623188405797102,0.8708827404479579,0.8682476943346509,0.004200950037265892,10,True
471,0.07036662101745605,0.004847236906609697,0.007564942042032878,0.004983499001964555,2,93,82,2.6840813531841148e-06,"{'tree__ccp_alpha': 2.6840813531841148e-06, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 93, 'tree__min_samples_split': 2}",0.8715415019762845,0.8656126482213439,0.8675889328063241,0.8682476943346509,0.002464859938586245,10,True
178,0.07027165095011394,0.0054379939175579674,0.007177670796712239,0.0036930150676118007,6,97,88,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 97, 'tree__max_depth': 88, 'tree__ccp_alpha': 0}",0.8741765480895916,0.8708827404479579,0.8754940711462451,0.8735177865612648,0.0019393414287061559,10,False
29,0.06576212247212727,0.00028654860635262666,0.008190234502156576,0.00048259039278811586,6,91,61,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 91, 'tree__max_depth': 61, 'tree__ccp_alpha': 0}",0.8735177865612648,0.8708827404479579,0.8761528326745718,0.8735177865612648,0.0021515061421020173,10,False
116,0.06797242164611816,0.0023023146175819684,0.009131908416748047,0.00022591977268652714,7,95,83,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 95, 'tree__max_depth': 83, 'tree__ccp_alpha': 0}",0.8748353096179183,0.8689064558629777,0.8768115942028986,0.8735177865612648,0.003359037887742263,10,False
349,0.06761455535888672,0.004956131617511976,0.009578069051106771,0.0010061760699813138,8,91,71,1.0252019303169744e-05,"{'tree__ccp_alpha': 1.0252019303169744e-05, 'tree__max_depth': 71, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 8}",0.8708827404479579,0.8656126482213439,0.8675889328063241,0.868028107158542,0.0021738021380350806,12,True
279,0.06353926658630371,0.005023760995910224,0.00958998998006185,0.0006467911662024105,10,93,81,4.7530562585219323e-05,"{'tree__ccp_alpha': 4.7530562585219323e-05, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 93, 'tree__min_samples_split': 10}",0.8722002635046113,0.8649538866930171,0.8669301712779973,0.868028107158542,0.003058495449535396,12,True
343,0.07303198178609212,0.004929245294719336,0.004427035649617513,0.0049644092806381945,7,98,63,1.13066088003202e-05,"{'tree__ccp_alpha': 1.13066088003202e-05, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 7}",0.8722002635046113,0.8649538866930171,0.8669301712779973,0.868028107158542,0.003058495449535396,12,True
8,0.07463979721069336,0.0073245128324819905,0.009472052256266275,0.0012024855960553367,2,92,60,0.0005404405688537924,"{'tree__ccp_alpha': 0.0005404405688537924, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 2}",0.8715415019762845,0.8662714097496707,0.8662714097496707,0.868028107158542,0.002484345300611466,12,True
348,0.06839919090270996,0.0015555395899831267,0.008520841598510742,0.0004131788243507889,10,96,57,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 57, 'tree__ccp_alpha': 0}",0.8741765480895916,0.8715415019762845,0.8741765480895916,0.873298199385156,0.001242172650305759,14,False
240,0.06465188662211101,0.0004482547151686993,0.008375962575276693,0.00021222711964681372,8,84,85,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 85, 'tree__ccp_alpha': 0}",0.8735177865612648,0.8722002635046113,0.8741765480895916,0.873298199385156,0.000821619979528745,14,False
