,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
41,0.09914700190226237,0.004625604792557186,0.029184818267822266,0.0007077037763771464,3.2486179791654736e-05,9,90,2,"{'tree__ccp_alpha': 3.2486179791654736e-05, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 90, 'tree__min_samples_split': 2}",0.8696193771626297,0.8710034602076124,0.8708650519031141,0.8704959630911188,0.0006224100375193612,25,False
12,0.1667194366455078,0.0031866922575296127,0.032303571701049805,0.0016105421552881781,0,59,39,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 39, 'tree__max_depth': 59, 'tree__ccp_alpha': 0}",0.95280276816609,0.957923875432526,0.9565397923875433,0.9557554786620531,0.0021629911270553276,25,True
47,0.1592708428700765,0.0066513437888458165,0.02987496058146159,0.00037115094982057223,0,25,96,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 25, 'tree__ccp_alpha': 0}",0.9555709342560553,0.9544636678200692,0.9537716262975778,0.9546020761245675,0.0007410555203787237,26,True
6,0.08896787961324056,0.002117452321034817,0.027637720108032227,0.001357354152111443,2.1228081362522948e-05,8,57,7,"{'tree__ccp_alpha': 2.1228081362522948e-05, 'tree__max_depth': 8, 'tree__max_leaf_nodes': 57, 'tree__min_samples_split': 7}",0.8528719723183391,0.8549480968858132,0.856885813148789,0.8549019607843138,0.001638968366166716,26,False
48,0.15313410758972168,0.006627634694363836,0.03149747848510742,0.0018542834304842292,0,100,34,10,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 34, 'tree__max_depth': 100, 'tree__ccp_alpha': 0}",0.9493425605536332,0.954878892733564,0.95280276816609,0.9523414071510957,0.002283620515942708,27,True
12,0.19169886906941733,0.0011673788190382439,0.029806216557820637,0.0010414441627939557,0.023086875776701026,93,63,8,"{'tree__ccp_alpha': 0.023086875776701026, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 8}",0.8501038062283737,0.8513494809688581,0.8535640138408305,0.8516724336793541,0.001430963083669765,27,False
17,0.1480101744333903,0.0037431608407119082,0.029787460962931316,0.0009421213118073511,0,98,33,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 33, 'tree__max_depth': 98, 'tree__ccp_alpha': 0}",0.9493425605536332,0.9537716262975778,0.9529411764705882,0.9520184544405996,0.0019222760466896982,28,True
23,0.09271438916524251,0.0024860241427027015,0.029848098754882812,0.001801082529232204,7.241266524886309e-05,21,8,2,"{'tree__ccp_alpha': 7.241266524886309e-05, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 2}",0.8340484429065744,0.8350173010380623,0.8377854671280277,0.8356170703575548,0.001583483488048954,28,False
44,0.14347338676452637,0.0016091392197457417,0.029787302017211914,0.0010911139900967053,0,99,33,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 33, 'tree__max_depth': 99, 'tree__ccp_alpha': 0}",0.9493425605536332,0.9537716262975778,0.9529411764705882,0.9520184544405996,0.0019222760466896982,28,True
24,0.2074739138285319,0.0019340439242862602,0.028393983840942383,0.0009522949216809836,0.028533073988228002,63,76,4,"{'tree__ccp_alpha': 0.028533073988228002, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 76, 'tree__min_samples_split': 4}",0.8340484429065744,0.8350173010380623,0.8377854671280277,0.8356170703575548,0.001583483488048954,28,False
46,0.1619870662689209,0.005346340505786801,0.029473304748535156,0.0009223900774332981,0.03044897463956632,81,45,8,"{'tree__ccp_alpha': 0.03044897463956632, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 45, 'tree__min_samples_split': 8}",0.7886505190311419,0.8131487889273357,0.8149480968858132,0.8055824682814302,0.011995208941993319,30,False
3,0.14606531461079916,0.0017381029507002389,0.029673020044962566,0.0006751499288101146,0,95,32,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 32, 'tree__max_depth': 95, 'tree__ccp_alpha': 0}",0.9480968858131488,0.9525259515570934,0.9519723183391003,0.9508650519031142,0.0019703950638120097,30,True
47,0.0809787114461263,0.001078345741009818,0.030591328938802082,0.0006237706342310208,0.00048387410573678225,87,6,2,"{'tree__ccp_alpha': 0.00048387410573678225, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 6, 'tree__min_samples_split': 2}",0.7886505190311419,0.7922491349480969,0.7934948096885813,0.7914648212226068,0.002053963486925203,31,False
