,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
184,0.14338946342468262,0.004462419259613738,0.029870033264160156,0.003431528673346438,1.2014774930981433e-05,68,37,3,"{'tree__ccp_alpha': 1.2014774930981433e-05, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 3}",0.9566782006920416,0.9546020761245675,0.9533564013840831,0.954878892733564,0.0013701723095656411,64,68,3,37,1.2014774930981433e-05
174,0.14159735043843588,0.00034776253701239657,0.02698373794555664,0.002355886386076112,0,90,37,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 90, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 7}",0.9566782006920416,0.9546020761245675,0.9533564013840831,0.954878892733564,0.0013701723095656411,64,90,7,37,0.0
117,0.1333471934000651,0.0025469654881099444,0.0270235538482666,0.0013253261418939006,0,25,48,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 25, 'tree__max_leaf_nodes': 48, 'tree__min_samples_split': 2}",0.9558477508650519,0.9551557093425606,0.9532179930795848,0.9547404844290658,0.0011130185081259418,67,25,2,48,0.0
100,0.15377219518025717,0.003451107366829098,0.030765215555826824,0.0016091376104786323,0.0010286991244878843,29,88,5,"{'tree__ccp_alpha': 0.0010286991244878843, 'tree__max_depth': 29, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 5}",0.9555709342560553,0.9551557093425606,0.9521107266435986,0.9542791234140715,0.0015426300804890678,68,29,5,88,0.0010286991244878843
134,0.1353154977162679,0.0009832107846086816,0.03228131930033366,0.0015541381519334557,0,47,36,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 47, 'tree__max_leaf_nodes': 36, 'tree__min_samples_split': 2}",0.9562629757785467,0.9540484429065744,0.9523875432525951,0.954232987312572,0.0015875110066053326,69,47,2,36,0.0
18,0.14324140548706055,0.0029056107612148645,0.038638035456339516,0.0004284843479984802,2.5696225356650907e-06,24,59,6,"{'tree__ccp_alpha': 2.5696225356650907e-06, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 6}",0.9552941176470588,0.9537716262975778,0.9516955017301038,0.95358708189158,0.001474912790140357,70,24,6,59,2.5696225356650907e-06
65,0.14059138298034668,0.0009784035221780702,0.029202938079833984,0.0033770847811739678,0,97,35,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 35, 'tree__min_samples_split': 7}",0.9550173010380623,0.95280276816609,0.9521107266435986,0.9533102652825836,0.0012396797086545945,71,97,7,35,0.0
5,0.13136768341064453,0.0064327689772859025,0.02568229039510091,0.003372584006265543,2.2207269022742952e-05,24,55,5,"{'tree__ccp_alpha': 2.2207269022742952e-05, 'tree__max_depth': 24, 'tree__max_leaf_nodes': 55, 'tree__min_samples_split': 5}",0.9546020761245675,0.9530795847750865,0.951833910034602,0.9531718569780853,0.0011319810054334942,72,24,5,55,2.2207269022742952e-05
54,0.1393439769744873,0.00038530630775029576,0.02881797154744466,0.0011516559707946577,0,49,34,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 34, 'tree__min_samples_split': 2}",0.9541868512110727,0.9519723183391003,0.9514186851211073,0.9525259515570935,0.0011959844426127756,73,49,2,34,0.0
55,0.13611221313476562,0.0029440403701588127,0.030356963475545246,0.002249053375278551,0,93,33,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 8}",0.9536332179930795,0.9519723183391003,0.9503114186851211,0.9519723183391005,0.001356118888738058,74,93,8,33,0.0
